,station,MAE,R_squared,MSE_squared,MSE,NSE,KGE,r,Alpha,Beta
22,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1664000,0.39004857046624036,0.6187802437995129,1.53249099351631,1.2379382026241497,0.6187802437995129,0.6687967369100589,0.7880165759886243,0.7504575420082177,0.9501282536373792
23,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1548500,0.32088749459083116,0.712689042040128,1.3359961635524464,1.1558530025710219,0.712689042040128,0.6130637150740935,0.8753112308580985,0.66283352714862,0.8568526317842361
24,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1667500,0.5546882596785232,0.3986861652116027,4.048927176332829,2.0121946169127947,0.3986861652116027,0.35138357073013504,0.6594191747731077,0.51642979776489,0.7337898699957991
25,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3079000,0.5433121643000338,0.6183453233695175,2.527086409363143,1.5896812288516031,0.6183453233695175,0.6504655144337629,0.7898243380055204,0.7283508628960876,0.9351363428726369
26,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2456500,0.4203921239614775,0.8222195076691905,1.3645198142690051,1.168126625956709,0.8222195076691905,0.8220345226166483,0.9087513799480571,0.8623369490993052,0.9337105974109499
27,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2375500,0.4049133464382167,0.9211666338266022,0.31398117972069844,0.5603402356789118,0.9211666338266022,0.8329642696304415,0.9747584687015763,1.1235225359675853,0.8904281814245143
28,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/9497500,0.07524505262763458,0.5702060071514964,0.11090769868876613,0.3330280749257728,0.5702060071514964,0.5876092537535451,0.7605110655579852,0.6831816492411599,0.8889265536143548
29,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7057500,0.27002683126519356,0.5489203575191386,1.370231884743482,1.1705690431339288,0.5489203575191386,0.5887151371872246,0.7438499174195212,0.6785885972799732,0.9846024750533682
30,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/13351000,0.06520042393772832,0.8111901793980448,0.03858688440796995,0.19643544590518777,0.8111901793980448,0.6912694549944586,0.9295982796122614,0.6994941600239498,0.99262522365398
31,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5447500,0.11650805862219231,0.9298004398898329,0.056551869153531255,0.23780636903483315,0.9298004398898329,0.9111827329239806,0.9655448822770812,0.9235285091438439,1.0292140870093456
32,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5244000,0.05109963652573765,0.8131202521719909,0.010196015790886177,0.10097532268275342,0.8131202521719909,0.6343440289500258,0.9726602339191899,0.6420248468634218,0.9306413949679677
33,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/13186000,0.19861337180836638,0.91951206747466,0.17941995923722892,0.42357993252422727,0.91951206747466,0.7370319611262508,0.9879227608904023,0.7657199767991292,0.8811757579717222
